CountryCode,IndicatorCode,Year,value,IndicatorType,IndicatorSubType,Gender
BDI,SE.SEC.CUAT.LO.FE.ZS,2016,NA,Education,Lower Secondary,Female
BDI,SE.SEC.CUAT.LO.FE.ZS,2017,7.09462976455688,Education,Lower Secondary,Female
BDI,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BDI,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2006,73.9989318847656,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2008,75.1468124389648,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2009,76.4084167480469,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2010,77.0858383178711,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2011,77.5048370361328,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2012,77.673957824707,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2013,79.4414901733398,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2014,80.146110534668,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2015,82.1870193481445,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2016,82.6214370727539,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2017,84.722412109375,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BEL,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2002,8.42994022369385,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2010,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2011,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2012,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2014,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2015,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2016,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2017,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BEN,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2006,5.13467979431152,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2007,0.941760003566742,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2010,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2011,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2012,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2014,5.96421003341675,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2015,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2016,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2017,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BFA,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2001,22.0303401947021,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2010,NA,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2011,29.5816707611084,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2012,30.6079006195068,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2013,28.7448806762695,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2014,30.7700500488281,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2015,36.4869003295898,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2016,36.9239311218262,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2017,38.460880279541,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2018,39.8609313964844,Education,Lower Secondary,Female
BGD,SE.SEC.CUAT.LO.FE.ZS,2019,41.1294212341309,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2001,84.9712371826172,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2006,89.1170501708984,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2007,90.0057525634766,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2008,90.4278717041016,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2009,90.9444580078125,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2010,91.7403793334961,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2011,92.4069213867188,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2012,93.0100402832031,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2013,93.0208969116211,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2014,93.0662689208984,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2015,93.6759262084961,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2016,94.16552734375,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2017,94.4389572143555,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BGR,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2001,56.9496803283691,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2010,56.704418182373,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2011,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2012,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2014,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2015,NA,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2016,66.3040390014648,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2017,68.0670318603516,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2018,77.8511199951172,Education,Lower Secondary,Female
BHR,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2000,91.6344528198242,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2010,89.1729888916016,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2011,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2012,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2014,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2015,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2016,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2017,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BHS,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2010,44.8143501281738,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2011,44.8916282653809,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2012,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2014,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2015,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2016,73.0578994750977,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2017,NA,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2018,73.9921493530273,Education,Lower Secondary,Female
BIH,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2009,89.4478912353516,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2010,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2011,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2012,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2014,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2015,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2016,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2017,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BLR,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2005,24.5790500640869,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2010,83.7570266723633,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2011,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2012,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2014,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2015,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2016,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2017,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BLZ,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2000,91.3275833129883,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2010,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2011,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2012,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2014,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2015,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2016,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2017,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BMU,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2001,38.1716117858887,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2006,37.3868217468262,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2008,39.9066009521484,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2009,41.6084785461426,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2010,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2011,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2012,47.0145683288574,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2014,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2015,52.8615493774414,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2016,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2017,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BOL,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2004,43.1849899291992,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2006,46.4452018737793,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2007,48.4203300476074,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2008,50.4843597412109,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2009,51.0410385131836,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2010,52.0154418945313,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2011,54.641529083252,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2012,55.8086814880371,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2013,57.2568511962891,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2014,57.7636184692383,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2015,58.9766387939453,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2016,59.5223617553711,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2017,60.5882606506348,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2018,61.55126953125,Education,Lower Secondary,Female
BRA,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2000,78.6938781738281,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2010,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2011,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2012,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2013,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2014,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2015,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2016,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2017,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2018,NA,Education,Lower Secondary,Female
BRB,SE.SEC.CUAT.LO.FE.ZS,2019,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2000,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2001,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2002,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2003,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2004,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2005,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2006,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2007,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2008,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2009,NA,Education,Lower Secondary,Female
BRN,SE.SEC.CUAT.LO.FE.ZS,2010,NA,Education,Lower Secondary,Female
